id,month,day,hour,weekday,fatalities_30d,serious_injuries_30d,minor_injuries_30d,latitude,longitude,municipality
30091,Oct,24,19,Tuesday,0,0,1,38.73777,-9.136572,Lisboa
30102,Oct,24,21,Tuesday,0,0,1,38.746397,-9.131296,Lisboa
30110,Oct,25,5,Wednesday,0,0,1,38.772421,-9.104902,Lisboa
30112,Oct,25,7,Wednesday,0,0,1,38.760744,-9.151464,Lisboa
30129,Oct,25,9,Wednesday,0,0,1,38.740659,-9.201683,Lisboa
30133,Oct,25,10,Wednesday,0,0,1,38.783341,-9.149137,Lisboa
30141,Oct,25,11,Wednesday,0,0,1,38.740517,-9.14462,Lisboa
30145,Oct,25,12,Wednesday,0,0,1,38.721229,-9.151748,Lisboa
30169,Oct,25,16,Wednesday,0,0,1,38.784523,-9.167697,Lisboa
30172,Oct,25,16,Wednesday,0,0,1,38.729903,-9.170311,Lisboa
30205,Oct,25,21,Wednesday,0,0,1,38.763481,-9.16691,Lisboa
30207,Oct,25,21,Wednesday,0,0,1,38.768609,-9.114045,Lisboa
30212,Oct,26,0,Thursday,0,0,1,38.721248,-9.128192,Lisboa
30216,Oct,26,7,Thursday,0,0,1,38.694906,-9.221518,Lisboa
30233,Oct,26,10,Thursday,0,0,1,38.74688,-9.125059,Lisboa
30247,Oct,26,14,Thursday,0,0,1,38.706461,-9.207636,Lisboa
30249,Oct,26,14,Thursday,0,0,2,38.740353,-9.101598,Lisboa
30266,Oct,26,17,Thursday,0,0,1,38.759526,-9.136917,Lisboa
30275,Oct,26,18,Thursday,0,0,1,38.760091,-9.174825,Lisboa
30284,Oct,26,22,Thursday,0,0,1,38.76913,-9.11698,Lisboa
30297,Oct,27,7,Friday,0,0,2,38.748707,-9.198959,Lisboa
30359,Oct,27,18,Friday,0,0,1,38.747535,-9.153339,Lisboa
30374,Oct,27,20,Friday,0,0,1,38.732071,-9.168917,Lisboa
30393,Oct,28,4,Saturday,0,0,1,38.756477,-9.181249,Lisboa
30394,Oct,28,4,Saturday,0,0,1,38.71809,-9.132371,Lisboa
30442,Oct,28,14,Saturday,0,0,1,38.740815,-9.200195,Lisboa
30458,Oct,28,17,Saturday,0,0,1,38.697887,-9.225676,Lisboa
30479,Oct,28,21,Saturday,0,0,2,38.789061,-9.147898,Lisboa
30509,Oct,29,8,Sunday,0,0,1,38.740696,-9.200879,Lisboa
30558,Oct,30,2,Monday,0,0,1,38.718809,-9.217437,Lisboa
30561,Oct,30,6,Monday,0,0,1,38.709852,-9.177925,Lisboa
30575,Oct,30,8,Monday,0,0,1,38.761751,-9.154514,Lisboa
30580,Oct,30,9,Monday,0,0,1,38.760767,-9.129884,Lisboa
30606,Oct,30,12,Monday,0,0,1,38.730018,-9.168406,Lisboa
30615,Oct,30,13,Monday,0,0,1,38.728041,-9.147165,Lisboa
30635,Oct,30,15,Monday,0,1,0,38.752435,-9.138876,Lisboa
30640,Oct,30,16,Monday,0,0,1,38.752293,-9.146519,Lisboa
30656,Oct,30,19,Monday,0,0,1,38.719374,-9.116358,Lisboa
30661,Oct,30,19,Monday,0,0,1,38.749632,-9.160784,Lisboa
30666,Oct,30,19,Monday,0,0,1,38.719576,-9.145078,Lisboa
30672,Oct,30,23,Monday,0,0,1,38.721294,-9.135411,Lisboa
30695,Oct,31,12,Tuesday,0,0,1,38.777662,-9.123666,Lisboa
30709,Oct,31,16,Tuesday,0,0,2,38.720748,-9.152821,Lisboa
30731,Oct,31,18,Tuesday,0,0,1,38.74949,-9.141046,Lisboa
30742,Oct,31,19,Tuesday,0,0,1,38.758494,-9.111983,Lisboa
30749,Oct,31,22,Tuesday,0,0,1,38.736407,-9.172393,Lisboa
30763,Nov,1,6,Wednesday,0,0,1,38.751682,-9.102195,Lisboa
30783,Nov,1,10,Wednesday,0,0,1,38.721524,-9.129821,Lisboa
30828,Nov,2,1,Thursday,0,0,1,38.711213,-9.163548,Lisboa
30833,Nov,2,6,Thursday,0,0,1,38.734973,-9.169336,Lisboa
30834,Nov,2,6,Thursday,0,0,1,38.757675,-9.172266,Lisboa
30843,Nov,2,8,Thursday,0,0,2,38.782937,-9.165846,Lisboa
30865,Nov,2,11,Thursday,0,0,1,38.732946,-9.136366,Lisboa
30877,Nov,2,13,Thursday,0,0,1,38.723757,-9.139744,Lisboa
30889,Nov,2,15,Thursday,0,0,1,38.762905,-9.128746,Lisboa
30894,Nov,2,16,Thursday,0,0,1,38.713962,-9.130642,Lisboa
30902,Nov,2,16,Thursday,0,0,2,38.745233,-9.194653,Lisboa
30910,Nov,2,18,Thursday,0,0,1,38.749761,-9.194118,Lisboa
30913,Nov,2,18,Thursday,0,0,1,38.758635,-9.172447,Lisboa
30918,Nov,2,19,Thursday,0,0,1,38.741162,-9.146702,Lisboa
30924,Nov,2,20,Thursday,0,0,1,38.762815,-9.129195,Lisboa
30954,Nov,3,9,Friday,0,0,1,38.742532,-9.178657,Lisboa
30996,Nov,3,18,Friday,0,1,0,38.716479,-9.175381,Lisboa
31025,Nov,4,0,Saturday,0,0,1,38.725322,-9.148945,Lisboa
31038,Nov,4,9,Saturday,0,0,1,38.758555,-9.155895,Lisboa
31042,Nov,4,9,Saturday,0,0,1,38.741686,-9.19882,Lisboa
31071,Nov,4,14,Saturday,0,0,1,38.735042,-9.145095,Lisboa
31127,Nov,5,12,Sunday,0,0,2,38.759559,-9.1534,Lisboa
31147,Nov,5,15,Sunday,0,0,1,38.752924,-9.11772,Lisboa
31177,Nov,6,0,Monday,0,0,1,38.704968,-9.163343,Lisboa
31217,Nov,6,13,Monday,0,0,1,38.716649,-9.136428,Lisboa
31248,Nov,6,17,Monday,0,0,1,38.737727,-9.142363,Lisboa
31250,Nov,6,17,Monday,0,0,1,38.741248,-9.147135,Lisboa
31255,Nov,6,18,Monday,0,0,1,38.767857,-9.107284,Lisboa
31260,Nov,6,19,Monday,0,0,1,38.727583,-9.109497,Lisboa
31271,Nov,6,20,Monday,0,0,1,38.720873,-9.15651,Lisboa
31273,Nov,6,21,Monday,0,0,1,38.710353,-9.204938,Lisboa
31282,Nov,7,6,Tuesday,0,0,1,38.78217,-9.125373,Lisboa
31301,Nov,7,8,Tuesday,0,0,1,38.706169,-9.153316,Lisboa
31304,Nov,7,9,Tuesday,0,0,1,38.747001,-9.16589,Lisboa
31306,Nov,7,9,Tuesday,0,0,3,38.785968,-9.100124,Lisboa
31307,Nov,7,9,Tuesday,0,0,1,38.743269,-9.196677,Lisboa
31315,Nov,7,10,Tuesday,0,0,1,38.750252,-9.118951,Lisboa
31328,Nov,7,13,Tuesday,0,0,1,38.775168,-9.097486,Lisboa
31360,Nov,7,20,Tuesday,0,0,1,38.741685,-9.118423,Lisboa
31393,Nov,8,10,Wednesday,0,1,0,38.727281,-9.144072,Lisboa
31416,Nov,8,14,Wednesday,0,0,1,38.744253,-9.18937,Lisboa
31445,Nov,8,17,Wednesday,0,0,1,38.733292,-9.15409,Lisboa
31455,Nov,8,18,Wednesday,0,0,1,38.72385,-9.196501,Lisboa
31479,Nov,8,22,Wednesday,0,0,1,38.754588,-9.185176,Lisboa
31506,Nov,9,9,Thursday,0,0,1,38.742437,-9.143847,Lisboa
31513,Nov,9,9,Thursday,0,0,1,38.72444,-9.18124,Lisboa
31528,Nov,9,12,Thursday,0,0,2,38.741353,-9.168525,Lisboa
31551,Nov,9,17,Thursday,0,0,1,38.755499,-9.131615,Lisboa
31583,Nov,10,1,Friday,0,0,1,38.718165,-9.137094,Lisboa
31592,Nov,10,8,Friday,0,0,1,38.708831,-9.138825,Lisboa
31645,Nov,10,17,Friday,0,0,2,38.709552,-9.177899,Lisboa
31656,Nov,10,18,Friday,0,0,1,38.719691,-9.155682,Lisboa
31672,Nov,10,20,Friday,0,0,1,38.747812,-9.151445,Lisboa
31680,Nov,10,22,Friday,0,1,0,38.741272,-9.146414,Lisboa
31681,Nov,10,22,Friday,0,0,1,38.724576,-9.135331,Lisboa
31715,Nov,11,12,Saturday,0,0,1,38.716949,-9.136034,Lisboa
31724,Nov,11,13,Saturday,0,0,1,38.717476,-9.150649,Lisboa
31784,Nov,12,3,Sunday,0,0,1,38.728076,-9.148458,Lisboa
31801,Nov,12,11,Sunday,0,0,1,38.763247,-9.118681,Lisboa
31813,Nov,12,13,Sunday,0,0,1,38.774023,-9.097456,Lisboa
31814,Nov,12,13,Sunday,0,0,1,38.72503,-9.185508,Lisboa
31856,Nov,12,21,Sunday,0,0,1,38.771964,-9.092504,Lisboa
31870,Nov,13,7,Monday,0,0,1,38.755728,-9.206026,Lisboa
31888,Nov,13,9,Monday,0,0,1,38.72175,-9.140426,Lisboa
31896,Nov,13,13,Monday,0,0,1,38.711515,-9.131008,Lisboa
31898,Nov,13,13,Monday,0,0,1,38.748675,-9.198982,Lisboa
31906,Nov,13,14,Monday,0,0,1,38.732555,-9.142749,Lisboa
31912,Nov,13,15,Monday,0,0,1,38.739282,-9.146179,Lisboa
31919,Nov,13,16,Monday,0,0,1,38.731277,-9.134393,Lisboa
31944,Nov,13,20,Monday,0,0,1,38.72764,-9.124102,Lisboa
31947,Nov,13,21,Monday,0,0,1,38.774,-9.163303,Lisboa
31950,Nov,13,22,Monday,0,0,1,38.742252,-9.135309,Lisboa
31954,Nov,14,1,Tuesday,0,0,4,38.740956,-9.148601,Lisboa
31958,Nov,14,7,Tuesday,0,0,1,38.721308,-9.152048,Lisboa
31976,Nov,14,9,Tuesday,0,0,1,38.742104,-9.198587,Lisboa
31989,Nov,14,12,Tuesday,0,0,1,38.722831,-9.168354,Lisboa
32073,Nov,15,9,Wednesday,0,0,1,38.753416,-9.152059,Lisboa
32076,Nov,15,9,Wednesday,0,0,1,38.710986,-9.147468,Lisboa
32088,Nov,15,10,Wednesday,0,0,1,38.763662,-9.173281,Lisboa
32125,Nov,15,15,Wednesday,0,0,1,38.727969,-9.126946,Lisboa
32132,Nov,15,16,Wednesday,0,0,1,38.70508,-9.169196,Lisboa
32149,Nov,15,18,Wednesday,0,0,1,38.724594,-9.13506,Lisboa
32156,Nov,15,18,Wednesday,0,0,2,38.744308,-9.161546,Lisboa
32164,Nov,15,19,Wednesday,0,0,1,38.709624,-9.135473,Lisboa
32205,Nov,16,9,Thursday,0,0,1,38.72545,-9.189806,Lisboa
32229,Nov,16,14,Thursday,0,0,1,38.774552,-9.105476,Lisboa
32266,Nov,16,19,Thursday,0,0,1,38.749201,-9.167551,Lisboa
32269,Nov,16,20,Thursday,0,0,1,38.759153,-9.1912,Lisboa
32285,Nov,17,7,Friday,0,0,1,38.747062,-9.115547,Lisboa
32286,Nov,17,8,Friday,0,0,1,38.713108,-9.203619,Lisboa
32355,Nov,17,17,Friday,0,0,1,38.703534,-9.17119,Lisboa
32357,Nov,17,18,Friday,0,0,1,38.709168,-9.153087,Lisboa
32358,Nov,17,18,Friday,0,0,1,38.787707,-9.146704,Lisboa
32363,Nov,17,18,Friday,0,0,1,38.768802,-9.09766,Lisboa
32393,Nov,18,0,Saturday,0,0,1,38.723662,-9.148509,Lisboa
32394,Nov,18,0,Saturday,0,0,3,38.696272,-9.178493,Lisboa
32396,Nov,18,2,Saturday,0,0,1,38.740892,-9.203245,Lisboa
32412,Nov,18,10,Saturday,0,0,1,38.792791,-9.155855,Lisboa
32425,Nov,18,13,Saturday,0,0,1,38.768096,-9.109661,Lisboa
32433,Nov,18,14,Saturday,0,0,3,38.749941,-9.119179,Lisboa
32451,Nov,18,17,Saturday,0,0,2,38.746229,-9.165251,Lisboa
32453,Nov,18,17,Saturday,0,0,2,38.750654,-9.124137,Lisboa
32515,Nov,19,13,Sunday,0,0,1,38.708141,-9.137556,Lisboa
32532,Nov,19,16,Sunday,0,0,1,38.758626,-9.11277,Lisboa
32543,Nov,19,17,Sunday,0,0,2,38.762272,-9.11289,Lisboa
32547,Nov,19,18,Sunday,0,0,2,38.769595,-9.124044,Lisboa
32554,Nov,19,19,Sunday,0,0,1,38.729678,-9.135511,Lisboa
32560,Nov,19,20,Sunday,0,0,1,38.732952,-9.134276,Lisboa
32589,Nov,20,10,Monday,0,1,1,38.746974,-9.156492,Lisboa
32599,Nov,20,12,Monday,0,0,1,38.704792,-9.159835,Lisboa
32625,Nov,20,17,Monday,0,0,1,38.712002,-9.212332,Lisboa
32632,Nov,20,17,Monday,0,0,1,38.72558,-9.187924,Lisboa
32656,Nov,20,20,Monday,0,0,1,38.747835,-9.10886,Lisboa
32660,Nov,20,20,Monday,0,0,2,38.722039,-9.135408,Lisboa
32696,Nov,21,11,Tuesday,0,0,1,38.770795,-9.097615,Lisboa
32714,Nov,21,14,Tuesday,0,0,2,38.755075,-9.100553,Lisboa
32716,Nov,21,15,Tuesday,0,0,1,38.774971,-9.095411,Lisboa
32761,Nov,21,18,Tuesday,0,0,1,38.714862,-9.162764,Lisboa
32764,Nov,21,19,Tuesday,0,0,1,38.73151,-9.138364,Lisboa
32769,Nov,21,22,Tuesday,0,0,1,38.753309,-9.189599,Lisboa
32771,Nov,22,0,Wednesday,0,0,1,38.708978,-9.131,Lisboa
32784,Nov,22,8,Wednesday,0,0,1,38.711813,-9.154038,Lisboa
32824,Nov,22,13,Wednesday,0,0,1,38.693763,-9.213153,Lisboa
32832,Nov,22,14,Wednesday,0,0,1,38.733443,-9.133364,Lisboa
32861,Nov,22,19,Wednesday,0,0,1,38.726337,-9.134917,Lisboa
32862,Nov,22,19,Wednesday,0,0,1,38.750317,-9.116584,Lisboa
32865,Nov,22,20,Wednesday,0,0,1,38.736733,-9.149417,Lisboa
32866,Nov,22,20,Wednesday,0,0,1,38.736731,-9.13655,Lisboa
32873,Nov,22,22,Wednesday,0,0,1,38.757661,-9.193657,Lisboa
32879,Nov,23,7,Thursday,0,0,2,38.763167,-9.131724,Lisboa
32891,Nov,23,9,Thursday,0,0,1,38.729088,-9.147641,Lisboa
32967,Nov,23,22,Thursday,0,0,1,38.739611,-9.151764,Lisboa
32972,Nov,24,0,Friday,0,0,1,38.745161,-9.193035,Lisboa
32991,Nov,24,9,Friday,0,0,1,38.782829,-9.147264,Lisboa
33016,Nov,24,12,Friday,0,0,1,38.747687,-9.166414,Lisboa
33018,Nov,24,12,Friday,0,0,1,38.737025,-9.145677,Lisboa
33020,Nov,24,13,Friday,0,0,2,38.770727,-9.109497,Lisboa
33037,Nov,24,15,Friday,0,0,1,38.714088,-9.136286,Lisboa
33071,Nov,24,19,Friday,0,0,1,38.774493,-9.105793,Lisboa
33090,Nov,25,2,Saturday,0,0,1,38.714638,-9.145921,Lisboa
33152,Nov,25,17,Saturday,0,0,2,38.749191,-9.141304,Lisboa
33170,Nov,25,19,Saturday,0,0,1,38.714665,-9.1496,Lisboa
33176,Nov,25,19,Saturday,0,0,1,38.713857,-9.161052,Lisboa
33189,Nov,25,23,Saturday,0,0,1,38.784997,-9.154165,Lisboa
33248,Nov,26,17,Sunday,0,0,1,38.708151,-9.167281,Lisboa
33251,Nov,26,18,Sunday,0,0,1,38.752756,-9.188107,Lisboa
33268,Nov,27,0,Monday,0,0,1,38.7044,-9.17452,Lisboa
33283,Nov,27,8,Monday,0,0,1,38.758112,-9.161266,Lisboa
33286,Nov,27,9,Monday,0,0,1,38.733365,-9.134291,Lisboa
33300,Nov,27,12,Monday,0,0,5,38.756113,-9.18822,Lisboa
33309,Nov,27,15,Monday,0,0,1,38.762753,-9.172716,Lisboa
33311,Nov,27,15,Monday,0,0,1,38.76302,-9.098086,Lisboa
33312,Nov,27,15,Monday,0,0,1,38.748691,-9.146181,Lisboa
33330,Nov,27,17,Monday,0,0,2,38.711357,-9.204019,Lisboa
33333,Nov,27,18,Monday,0,0,1,38.702725,-9.172751,Lisboa
33337,Nov,27,18,Monday,0,0,1,38.757142,-9.179772,Lisboa
33339,Nov,27,18,Monday,0,0,1,38.737769,-9.163444,Lisboa
33375,Nov,28,11,Tuesday,0,0,1,38.735298,-9.141594,Lisboa
33415,Nov,28,17,Tuesday,0,0,3,38.761573,-9.148952,Lisboa
33416,Nov,28,17,Tuesday,0,0,1,38.761117,-9.112183,Lisboa
33434,Nov,28,18,Tuesday,0,0,1,38.747145,-9.170625,Lisboa
33461,Nov,28,20,Tuesday,0,0,1,38.726503,-9.154827,Lisboa
33469,Nov,28,22,Tuesday,0,0,1,38.740346,-9.204229,Lisboa
33476,Nov,29,6,Wednesday,0,0,1,38.742787,-9.133128,Lisboa
33487,Nov,29,8,Wednesday,0,0,1,38.718105,-9.156914,Lisboa
33508,Nov,29,10,Wednesday,0,0,1,38.746028,-9.160128,Lisboa
33523,Nov,29,12,Wednesday,0,0,1,38.739957,-9.201289,Lisboa
33565,Nov,29,18,Wednesday,0,0,1,38.721044,-9.152682,Lisboa
33569,Nov,29,18,Wednesday,0,0,1,38.764652,-9.119105,Lisboa
33584,Nov,29,20,Wednesday,0,0,1,38.742175,-9.132104,Lisboa
33586,Nov,29,21,Wednesday,0,0,1,38.745673,-9.156368,Lisboa
33588,Nov,29,22,Wednesday,0,0,1,38.768298,-9.10962,Lisboa
33594,Nov,29,23,Wednesday,0,0,1,38.745705,-9.192972,Lisboa
33599,Nov,30,5,Thursday,0,0,1,38.769615,-9.125047,Lisboa
33655,Nov,30,14,Thursday,0,0,1,38.751736,-9.130603,Lisboa
33658,Nov,30,15,Thursday,0,0,1,38.744215,-9.101424,Lisboa
33690,Nov,30,19,Thursday,0,0,1,38.710331,-9.157835,Lisboa
33694,Nov,30,19,Thursday,0,0,1,38.758846,-9.155782,Lisboa
33696,Nov,30,19,Thursday,0,0,1,38.706052,-9.139508,Lisboa
33704,Nov,30,20,Thursday,0,0,1,38.721317,-9.128784,Lisboa
33712,Nov,30,21,Thursday,0,0,1,38.749088,-9.141849,Lisboa
33719,Nov,30,22,Thursday,0,0,2,38.772577,-9.097451,Lisboa
33720,Nov,30,22,Thursday,0,0,1,38.758299,-9.100033,Lisboa
33722,Nov,30,22,Thursday,0,0,1,38.687718,-9.175417,Lisboa
33725,Nov,30,23,Thursday,0,0,1,38.782938,-9.165822,Lisboa
33738,Dec,1,6,Friday,0,0,1,38.74884,-9.134611,Lisboa
33744,Dec,1,9,Friday,0,0,2,38.707061,-9.176679,Lisboa
33747,Dec,1,10,Friday,0,0,1,38.744931,-9.197969,Lisboa
33749,Dec,1,10,Friday,0,0,1,38.710778,-9.140862,Lisboa
33758,Dec,1,13,Friday,0,0,1,38.697086,-9.178752,Lisboa
33769,Dec,1,14,Friday,0,0,1,38.72509,-9.151019,Lisboa
33783,Dec,1,19,Friday,0,0,1,38.738536,-9.204768,Lisboa
33809,Dec,2,8,Saturday,0,0,1,38.753794,-9.124463,Lisboa
33829,Dec,2,11,Saturday,0,0,1,38.721365,-9.12869,Lisboa
33852,Dec,2,15,Saturday,0,0,1,38.758677,-9.192983,Lisboa
33880,Dec,2,18,Saturday,0,0,3,38.777675,-9.14735,Lisboa
33911,Dec,3,6,Sunday,0,0,1,38.714343,-9.138102,Lisboa
33951,Dec,3,17,Sunday,0,0,2,38.726859,-9.12896,Lisboa
33955,Dec,3,18,Sunday,0,0,1,38.715217,-9.163314,Lisboa
33966,Dec,3,19,Sunday,0,0,1,38.72332,-9.198582,Lisboa
33974,Dec,3,22,Sunday,0,0,2,38.688715,-9.176973,Lisboa
33990,Dec,4,9,Monday,0,0,1,38.726905,-9.128398,Lisboa
33999,Dec,4,10,Monday,0,0,1,38.709118,-9.17778,Lisboa
34005,Dec,4,10,Monday,0,0,1,38.767665,-9.125578,Lisboa
34028,Dec,4,13,Monday,0,0,1,38.709633,-9.135432,Lisboa
34035,Dec,4,13,Monday,0,0,1,38.705615,-9.191893,Lisboa
34062,Dec,4,19,Monday,0,0,1,38.77217,-9.092337,Lisboa
34118,Dec,5,15,Tuesday,0,0,1,38.777402,-9.117895,Lisboa
34126,Dec,5,17,Tuesday,0,0,1,38.728674,-9.156762,Lisboa
34131,Dec,5,17,Tuesday,0,0,1,38.743027,-9.198419,Lisboa
34160,Dec,6,7,Wednesday,0,0,1,38.694002,-9.210597,Lisboa
34163,Dec,6,7,Wednesday,0,0,1,38.72728,-9.158834,Lisboa
34217,Dec,6,17,Wednesday,0,0,1,38.751315,-9.197384,Lisboa
34240,Dec,6,19,Wednesday,0,0,1,38.75888,-9.156162,Lisboa
34242,Dec,6,20,Wednesday,0,0,1,38.772387,-9.056846,Lisboa
34258,Dec,7,7,Thursday,0,0,1,38.769061,-9.179338,Lisboa
34270,Dec,7,9,Thursday,0,0,1,38.710132,-9.135173,Lisboa
34308,Dec,7,13,Thursday,0,0,1,38.761596,-9.110683,Lisboa
34310,Dec,7,13,Thursday,0,0,1,38.713642,-9.144438,Lisboa
34327,Dec,7,16,Thursday,0,0,3,38.764873,-9.177088,Lisboa
34351,Dec,7,18,Thursday,0,0,1,38.723394,-9.148366,Lisboa
34360,Dec,7,19,Thursday,0,0,1,38.698157,-9.224515,Lisboa
34367,Dec,7,20,Thursday,0,0,1,38.731087,-9.130851,Lisboa
34374,Dec,7,22,Thursday,0,0,1,38.774067,-9.155603,Lisboa
34377,Dec,7,22,Thursday,0,0,1,38.737068,-9.181574,Lisboa
34382,Dec,8,0,Friday,0,0,1,38.714616,-9.145905,Lisboa
34386,Dec,8,2,Friday,0,0,1,38.71956,-9.209558,Lisboa
34398,Dec,8,9,Friday,0,0,1,38.773199,-9.10506,Lisboa
34407,Dec,8,11,Friday,0,0,1,38.718528,-9.174832,Lisboa
34436,Dec,8,18,Friday,0,0,2,38.71384,-9.161205,Lisboa
34452,Dec,8,22,Friday,0,0,1,38.757522,-9.173466,Lisboa
34483,Dec,9,10,Saturday,0,0,2,38.769587,-9.124002,Lisboa
34490,Dec,9,11,Saturday,0,0,1,38.717994,-9.176514,Lisboa
34528,Dec,9,18,Saturday,0,0,2,38.726454,-9.151238,Lisboa
34561,Dec,10,1,Sunday,0,0,1,38.707103,-9.13532,Lisboa
34610,Dec,10,20,Sunday,0,0,1,38.715383,-9.137064,Lisboa
34630,Dec,11,8,Monday,0,0,1,38.746936,-9.186499,Lisboa
34662,Dec,11,15,Monday,0,0,1,38.722304,-9.139308,Lisboa
34671,Dec,11,15,Monday,0,1,0,38.7769,-9.11803,Lisboa
34673,Dec,11,16,Monday,0,0,1,38.74416,-9.117488,Lisboa
34674,Dec,11,16,Monday,0,0,1,38.729508,-9.142644,Lisboa
34688,Dec,11,18,Monday,0,0,1,38.736591,-9.171136,Lisboa
34691,Dec,11,18,Monday,0,0,1,38.704902,-9.177073,Lisboa
34697,Dec,11,20,Monday,0,0,1,38.730531,-9.154702,Lisboa
34759,Dec,12,16,Tuesday,0,0,1,38.733679,-9.168621,Lisboa
34792,Dec,13,0,Wednesday,0,0,1,38.757661,-9.193657,Lisboa
34821,Dec,13,12,Wednesday,0,0,1,38.736682,-9.201015,Lisboa
34841,Dec,13,16,Wednesday,0,0,1,38.709615,-9.152311,Lisboa
34843,Dec,13,16,Wednesday,0,0,1,38.760839,-9.151563,Lisboa
34878,Dec,14,7,Thursday,0,0,1,38.696896,-9.216507,Lisboa
34886,Dec,14,8,Thursday,0,0,1,38.734374,-9.145049,Lisboa
34888,Dec,14,8,Thursday,0,0,1,38.7413,-9.163415,Lisboa
34896,Dec,14,9,Thursday,0,0,2,38.705032,-9.185799,Lisboa
34902,Dec,14,10,Thursday,0,0,1,38.70297,-9.17987,Lisboa
34915,Dec,14,12,Thursday,0,0,1,38.76661,-9.158446,Lisboa
34923,Dec,14,13,Thursday,0,0,1,38.710375,-9.191623,Lisboa
34969,Dec,14,18,Thursday,0,0,1,38.729761,-9.147258,Lisboa
34972,Dec,14,19,Thursday,0,0,1,38.715846,-9.175786,Lisboa
35013,Dec,15,10,Friday,0,0,1,38.710119,-9.135163,Lisboa
35019,Dec,15,12,Friday,0,0,1,38.721314,-9.146029,Lisboa
35027,Dec,15,13,Friday,0,0,1,38.728952,-9.170168,Lisboa
35046,Dec,15,16,Friday,0,0,1,38.741606,-9.168555,Lisboa
35048,Dec,15,16,Friday,0,0,1,38.757702,-9.167183,Lisboa
35052,Dec,15,17,Friday,0,0,1,38.725812,-9.149235,Lisboa
35077,Dec,15,19,Friday,0,0,1,38.738459,-9.15706,Lisboa
35078,Dec,15,19,Friday,0,0,1,38.721921,-9.140532,Lisboa
35083,Dec,15,20,Friday,0,0,1,38.737126,-9.163833,Lisboa
35090,Dec,15,21,Friday,0,0,1,38.7277,-9.148792,Lisboa
35110,Dec,16,2,Saturday,0,0,1,38.708682,-9.199224,Lisboa
35179,Dec,16,18,Saturday,0,0,1,38.744136,-9.117498,Lisboa
35209,Dec,17,0,Sunday,0,0,1,38.727886,-9.157699,Lisboa
35222,Dec,17,6,Sunday,0,0,2,38.782821,-9.165905,Lisboa
35224,Dec,17,7,Sunday,0,0,1,38.706162,-9.179893,Lisboa
35226,Dec,17,8,Sunday,0,0,1,38.737462,-9.126588,Lisboa
35250,Dec,17,12,Sunday,0,0,1,38.73641,-9.151895,Lisboa
35265,Dec,17,13,Sunday,0,0,1,38.763112,-9.137876,Lisboa
35286,Dec,17,16,Sunday,0,0,1,38.760607,-9.167961,Lisboa
35288,Dec,17,16,Sunday,0,0,1,38.762092,-9.172855,Lisboa
35296,Dec,17,16,Sunday,0,0,1,38.774995,-9.096994,Lisboa
35314,Dec,17,19,Sunday,0,0,1,38.756856,-9.169796,Lisboa
35319,Dec,17,20,Sunday,0,0,1,38.737842,-9.147853,Lisboa
35353,Dec,18,9,Monday,0,0,1,38.753764,-9.168773,Lisboa
35373,Dec,18,12,Monday,0,0,1,38.750612,-9.197636,Lisboa
35404,Dec,18,17,Monday,0,0,1,38.741205,-9.147287,Lisboa
35411,Dec,18,17,Monday,0,0,1,38.759799,-9.153482,Lisboa
35412,Dec,18,17,Monday,0,0,1,38.754587,-9.132239,Lisboa
35437,Dec,18,19,Monday,0,0,1,38.725845,-9.1506,Lisboa
35518,Dec,19,15,Tuesday,0,0,2,38.716816,-9.21018,Lisboa
35520,Dec,19,15,Tuesday,0,0,1,38.787439,-9.158049,Lisboa
35527,Dec,19,17,Tuesday,0,0,1,38.769587,-9.124002,Lisboa
35555,Dec,20,7,Wednesday,0,0,2,38.750027,-9.160896,Lisboa
35580,Dec,20,10,Wednesday,0,0,1,38.716577,-9.148174,Lisboa
35584,Dec,20,10,Wednesday,0,0,1,38.747111,-9.156416,Lisboa
35613,Dec,20,14,Wednesday,0,0,1,38.727801,-9.156034,Lisboa
35658,Dec,20,20,Wednesday,0,0,1,38.750231,-9.196204,Lisboa
35672,Dec,21,7,Thursday,0,0,1,38.745131,-9.152791,Lisboa
35684,Dec,21,9,Thursday,0,1,0,38.76511,-9.165052,Lisboa
35696,Dec,21,11,Thursday,0,0,1,38.71178,-9.153972,Lisboa
35722,Dec,21,16,Thursday,0,0,1,38.770897,-9.163821,Lisboa
35745,Dec,21,18,Thursday,0,0,1,38.717352,-9.169536,Lisboa
35753,Dec,21,19,Thursday,0,0,1,38.752261,-9.173874,Lisboa
35758,Dec,21,19,Thursday,0,0,1,38.729819,-9.15021,Lisboa
35759,Dec,21,19,Thursday,0,0,1,38.783448,-9.127316,Lisboa
35760,Dec,21,19,Thursday,0,0,1,38.759799,-9.153482,Lisboa
35764,Dec,21,20,Thursday,0,0,1,38.702095,-9.206411,Lisboa
35781,Dec,22,7,Friday,0,0,1,38.703288,-9.167408,Lisboa
35792,Dec,22,8,Friday,0,0,1,38.717297,-9.146751,Lisboa
35823,Dec,22,13,Friday,0,0,2,38.736228,-9.145504,Lisboa
35827,Dec,22,13,Friday,0,0,2,38.742538,-9.20498,Lisboa
35836,Dec,22,14,Friday,0,0,1,38.697524,-9.18793,Lisboa
35871,Dec,22,18,Friday,0,0,1,38.76918,-9.114305,Lisboa
35882,Dec,22,18,Friday,0,0,1,38.78303,-9.072663,Lisboa
